TRADEDATE;UNKL;UPRO;ENRU;CHEP;CHMK;CNTLP;CNTL;FEES;PHOR;LIFE;TRMK;TRNFP;TRCN;VRSB;TGKBP;TGKN;TGKA;TTLK;TATN;TATNP;SNGSP;SNGS;SVAV;SELG;CHMF;SBERP;SBER;SFIN;KRKNP;RNFT;AQUA;RUSP;ROLO;RUGR;HYDR;RUAL;AGRO;RTKMP;RTKM;RSTIP;RSTI;ROSN;RKKE;RASP;PLZL;PIKK;PMSBP;PMSB;KZOSP;KZOS;UWGN;UNAC;GMKN;NVTK;NMTP;NLMK;NKHP;NKNCP;NKNC;NSVZ;MTSS;MRKY;MRKP;MRKC;MRKU;MRKS;MRKZ;MRKV;MSRS;MSNG;MSTT;MOEX;CBOM;MTLRP;MTLR;MGTSP;MAGN;MGNT;MVID;LKOH;LSNGP;LSNG;LNTA;LNZLP;LNZL;KBTK;KROT;IRKT;TGKD;KMAZ;KLSB;ISKJ;IRGZ;IRAO;DVEC;DSKY;FESH;DASB;GTRK;GCHE;LSRG;FIVE;SIBN;GAZP;OGKB;VSMO;BELU;BANE;BSPB;VTBR;VZRZP;AFLT;AMEZ;AFKS;APTK;ALNU;ALRS;AKRN;ABRD;YNDX;TCSG;QIWI;POLY
2021-08-09;8380;2.753;0.83;309.5;4085;10.36;14.06;0.19674;4771;5.905;104.9;160100;;70.4;0.00662;0.00281;0.01168;0.554;494.0;460.0;37.82;33.605;206.5;43.72;1736.0;301.08;326.91;454.2;15100;152.2;473.0;;10.015;12.33;0.824;53.145;1107.4;88.15;97.43;1.909;1.2635;545.0;7400;260.5;13558.5;1190.9;151.0;158.5;34.4;102.0;70.2;0.713;24870;1670.0;7.44;253.92;345.0;99.56;126.3;200.0;316.5;0.04525;0.2437;0.3924;0.148;0.3025;0.04955;0.055;1.2255;2.208;93.95;174.93;6.731;137.85;81.2;1378;67.53;5457.0;640.0;6290.0;166.7;6.2;229.5;2635;13730;;388.0;24.72;0.00581;75.1;9.74;68.47;11.4;4.296;0.784;137.14;17.96;;35.75;2369.5;762.4;2390.0;421.15;286.68;0.6852;30020;2995;1336.0;70.81;0.051005;;66.9;15.64;29.511;13.73;65200.0;137.92;5980;194.5;4971.0;6925.0;724.5;1519.0
2021-08-10;8320;2.764;0.8298;308.0;4140;10.36;14.02;0.19828;4752;5.865;103.56;159800;;69.8;0.00658;0.00282;0.011688;0.5555;497.3;465.4;37.74;33.46;205.0;43.54;1775.0;304.97;330.11;456.0;15060;152.6;469.5;;10.05;12.42;0.8329;53.805;1101.0;87.9;97.19;1.891;1.281;562.55;7450;258.34;13500.0;1193.0;151.0;159.4;33.72;103.8;69.9;0.689;24650;1712.8;7.465;256.64;385.5;103.98;130.0;200.5;317.1;0.0453;0.2435;0.3926;0.15;0.3005;0.0496;0.05535;1.231;2.206;93.2;175.79;6.798;136.25;80.22;1374;68.85;5458.0;642.4;6423.5;167.9;6.15;230.1;2630;13540;;392.0;24.74;0.005955;74.8;9.89;70.44;11.38;4.3035;0.779;136.7;17.98;;35.55;2380.5;767.0;2438.5;425.7;288.61;0.6988;30000;2983;1343.0;70.33;0.05185;;67.04;16.5;29.55;13.504;65600.0;137.96;5972;194.5;4966.2;7062.2;725.0;1511.5
2021-08-11;8300;2.841;0.831;311.0;4115;10.32;14.12;0.19742;4734;5.93;104.18;160750;;69.2;0.00662;0.00281;0.011688;0.551;495.1;463.9;37.975;33.76;205.5;43.64;1767.4;304.23;329.9;456.4;15240;152.8;470.0;;10.04;12.212;0.8418;53.95;1097.2;88.2;96.17;1.89;1.2789;561.8;7500;261.4;13400.5;1188.1;150.8;158.9;33.31;103.8;70.3;0.699;24528;1706.0;7.405;254.42;373.0;108.5;130.6;200.5;318.1;0.04505;0.2486;0.3946;0.1494;0.301;0.0496;0.05425;1.2245;2.207;93.2;176.03;6.819;138.25;80.0;1376;68.83;5465.0;645.0;6450.0;167.8;6.2;230.2;2620;13390;;391.0;24.78;0.0059;75.0;9.89;83.6;11.46;4.364;0.782;138.8;18.1;;35.45;2397.5;769.4;2458.5;429.8;290.35;0.7049;30040;3064;1360.0;70.5;0.05312;;67.12;16.38;29.599;13.652;65600.0;137.57;6000;195.0;5036.4;7027.0;722.5;1515.5
2021-08-12;8290;2.829;0.8314;309.0;4115;10.36;14.02;0.19654;4741;5.985;104.36;161700;;69.6;0.0066;0.00281;0.011696;0.594;498.8;465.5;38.155;33.93;206.0;43.79;1744.2;303.3;328.57;459.0;15200;152.2;467.0;;10.01;11.948;0.8398;54.405;1104.6;87.05;95.61;1.898;1.2674;565.9;7520;260.7;13432.5;1188.1;151.2;158.2;33.02;104.7;70.0;0.697;24700;1732.8;7.44;252.2;368.0;107.4;129.5;200.5;319.7;0.0448;0.247;0.3902;0.1498;0.3065;0.04995;0.0542;1.222;2.184;93.3;177.48;6.86;137.95;80.0;1370;68.755;5537.5;642.1;6504.5;168.5;6.15;228.2;2520;13100;;393.0;24.56;0.00586;75.2;9.94;93.03;11.56;4.3045;0.777;139.5;18.29;;35.25;2432.0;766.2;2456.5;429.55;293.23;0.7028;30060;3317;1357.0;70.16;0.052075;;67.0;16.18;29.35;13.924;65400.0;138.21;5928;198.5;4984.4;7025.2;723.5;1519.9
2021-08-13;8250;2.839;0.8282;313.5;4085;10.52;14.1;0.19628;4721;6.21;103.9;161950;;69.0;0.00662;0.00281;0.01163;0.599;494.5;465.9;37.96;33.56;207.5;43.8;1747.8;303.48;328.68;454.0;15200;152.6;462.5;;10.02;12.04;0.8327;52.33;1142.6;88.3;95.26;1.9;1.2617;558.55;7450;265.22;13492.5;1186.7;151.8;157.3;32.99;103.8;70.1;0.7;24460;1729.8;7.39;250.86;372.5;108.8;129.15;198.0;318.85;0.0447;0.2458;0.3912;0.148;0.304;0.0505;0.05425;1.224;2.192;93.8;174.74;6.855;145.4;81.7;1380;68.545;5504.5;639.4;6429.5;169.6;6.19;227.2;2440;12750;;389.0;24.52;0.00591;75.7;9.93;97.5;11.54;4.3105;0.771;139.68;18.25;;35.75;2445.5;760.8;2451.5;426.65;292.7;0.7021;30400;3558;1397.0;70.0;0.051445;;66.8;17.4;29.435;13.726;67000.0;134.98;5900;196.0;4975.0;7047.0;722.0;1530.1
2021-08-16;8150;2.832;0.839;310.5;4095;10.48;14.14;0.1951;4715;6.565;104.6;161500;;69.2;0.00661;0.00282;0.011624;0.616;496.6;464.6;37.825;33.535;207.5;43.77;1761.2;304.2;329.36;453.8;15120;153.8;463.0;;9.95;12.212;0.8305;52.005;1165.0;86.7;94.15;1.892;1.2531;564.4;7410;263.28;13380.0;1179.3;151.8;154.6;32.85;104.4;70.0;0.69;24426;1773.4;7.515;251.22;381.0;108.1;128.55;196.5;318.7;0.0448;0.2435;0.3904;0.1476;0.2965;0.0517;0.05395;1.2195;2.2125;93.5;174.71;6.883;143.7;81.14;1378;68.2;5466.0;641.0;6495.5;169.95;6.18;224.3;2355;12410;;390.5;24.4;0.005885;76.4;9.91;92.31;11.82;4.3005;0.784;137.86;18.0;;35.65;2461.5;766.4;2418.0;428.8;295.1;0.6991;31260;3500;1415.0;70.15;0.052385;;66.92;18.25;29.283;13.6;65400.0;133.31;5916;195.5;5093.0;7213.6;714.5;1531.1
2021-08-17;8210;2.842;0.8434;310.5;4105;10.44;14.24;0.19472;4627;6.305;104.22;160450;;69.4;0.00657;0.00277;0.01169;0.627;500.6;469.0;37.82;33.925;208.0;44.24;1743.2;308.87;334.5;454.0;15140;155.4;470.0;;9.92;12.296;0.8228;51.32;1164.0;87.25;94.58;1.898;1.264;555.0;7350;263.6;13561.0;1186.3;152.4;153.9;32.67;103.9;70.0;0.656;24572;1798.2;7.435;250.74;372.5;108.34;129.3;198.0;320.95;0.04465;0.2437;0.3904;0.15;0.302;0.05085;0.0539;1.2115;2.2545;93.7;180.45;6.889;148.0;81.83;1376;67.24;5523.5;640.5;6567.5;169.2;6.26;232.0;2335;12520;;391.0;24.7;0.005705;76.0;9.92;93.38;11.5;4.2795;0.774;138.28;17.6;;35.3;2474.0;767.2;2466.5;426.5;298.32;0.7079;31100;3450;1519.5;70.13;0.052385;;67.0;17.985;29.31;13.628;;133.22;5908;195.0;5065.2;7433.8;715.0;1527.3
2021-08-18;8130;2.824;0.8402;311.0;4120;10.32;14.28;0.19408;4599;6.235;104.62;158500;;71.0;0.00659;0.00277;0.01168;0.611;494.6;464.0;37.855;33.875;208.0;44.08;1707.2;310.15;334.9;452.8;15120;157.8;474.0;;9.935;12.218;0.8214;50.465;1179.8;86.65;94.49;1.888;1.25;546.95;7300;262.06;13448.5;1198.1;152.6;154.5;32.5;104.3;70.1;0.671;24146;1781.2;7.495;245.8;370.0;107.7;128.95;199.0;323.0;0.0447;0.243;0.39;0.1494;0.302;0.05065;0.05375;1.209;2.2265;93.5;182.95;6.853;146.0;82.79;1400;66.75;5555.0;652.0;6445.0;169.25;6.22;228.6;2565;13440;;389.5;24.6;0.0056;76.5;9.91;93.97;11.44;4.26;0.773;138.98;17.92;;35.5;2432.0;763.2;2490.0;427.2;295.05;0.7011;30400;3344;1520.5;69.92;0.05119;;67.92;17.76;29.316;13.62;;133.15;5924;194.5;5055.2;7213.0;721.0;1515.5
2021-08-19;8100;2.801;0.8262;312.5;4115;10.24;14.12;0.19406;4623;6.125;103.36;159850;;69.0;0.00652;0.00273;0.011466;0.596;490.2;459.3;38.085;33.7;204.0;44.02;1683.8;308.3;332.69;443.8;15060;153.2;465.0;;9.81;12.048;0.8222;49.11;1144.6;86.3;94.53;1.857;1.2273;537.8;7160;254.96;13577.5;1185.0;151.8;154.6;31.64;103.5;69.5;0.6555;23736;1763.6;7.31;240.5;365.0;105.06;126.35;197.0;323.3;0.04455;0.239;0.3818;0.1476;0.297;0.05015;0.05365;1.1945;2.2605;93.45;180.71;6.767;145.9;81.18;1376;66.315;5573.0;645.3;6332.0;169.0;6.16;226.3;2420;13000;;384.0;24.48;0.00586;74.5;9.87;90.15;11.42;4.192;0.774;138.32;17.65;;35.45;2375.5;765.2;2502.0;415.8;293.68;0.6832;30500;3135;1457.5;69.34;0.05048;;67.2;17.625;28.761;13.634;;134.64;5948;193.5;5065.6;6983.4;682.0;1526.5
2021-08-20;8070;2.799;0.8268;310.5;4175;10.32;14.06;0.19506;4585;6.055;104.22;159100;;68.2;0.00654;0.00276;0.01143;0.604;488.7;458.9;38.57;33.255;200.5;43.87;1669.0;303.77;325.67;450.8;15000;154.0;465.0;;9.785;11.904;0.8264;48.785;1143.0;86.6;94.4;1.873;1.236;534.0;6940;325.0;13476.5;1208.0;152.0;153.9;31.36;104.6;70.0;0.655;23550;1733.0;7.23;238.78;347.5;105.9;127.05;197.5;324.2;0.0449;0.2385;0.383;0.1482;0.2995;0.04985;0.05365;1.191;2.303;93.3;181.1;6.734;157.95;83.75;1380;68.69;5532.0;639.6;6339.5;171.95;6.29;225.2;2465;13110;;396.5;24.32;0.005815;73.8;9.92;87.19;11.46;4.1785;0.778;137.38;17.95;;35.2;2380.5;772.6;2492.0;417.8;292.57;0.688;30480;3100;1445.5;69.75;0.050685;;67.14;17.46;28.5;13.574;;132.27;5972;193.0;5061.0;6844.4;671.5;1533.9
2021-08-23;8100;2.81;0.8342;313.0;4275;10.34;14.3;0.19584;4590;5.955;104.66;159300;;68.6;0.00654;0.00283;0.011522;0.602;501.6;470.9;38.9;33.79;200.5;43.99;1690.2;306.76;329.22;454.6;15040;156.4;461.0;;9.835;11.852;0.8284;51.145;1139.2;85.75;94.3;1.9;1.2478;544.85;7150;329.96;13728.5;1207.6;152.8;153.2;31.59;107.7;70.2;0.669;23858;1754.6;7.71;239.96;357.0;107.22;133.1;199.5;327.45;0.045;0.2517;0.3892;0.1486;0.2995;0.0508;0.05385;1.203;2.31;93.4;180.88;6.864;157.7;96.14;1402;69.14;5545.0;639.0;6475.5;172.0;6.44;226.0;2480;13040;;396.0;24.38;0.005735;75.8;9.88;93.98;11.36;4.3335;0.789;137.84;18.09;;35.4;2477.5;775.0;2494.5;425.5;297.69;0.685;30700;3340;1473.0;71.11;0.0513;;68.44;17.24;29.25;13.53;;133.54;6026;194.0;5104.0;7003.2;704.5;1541.5
2021-08-24;8110;2.804;0.837;312.0;5320;10.36;14.26;0.19916;4613;6.055;105.0;159300;;67.6;0.00658;0.00278;0.01151;0.602;514.0;477.6;38.815;33.73;202.5;44.26;1688.6;303.79;324.83;454.8;15080;158.2;461.0;;9.77;11.8;0.8293;51.79;1164.0;85.55;94.75;1.959;1.2884;545.0;7090;332.7;13710.0;1221.4;152.8;154.3;31.58;108.2;70.2;0.677;24066;1734.6;7.855;239.4;358.5;110.98;137.8;200.5;329.85;0.04555;0.2528;0.3864;0.153;0.3085;0.0511;0.05395;1.21;2.3395;93.4;179.79;6.874;159.5;100.5;1414;69.835;5634.0;632.7;6488.0;172.95;6.47;226.1;2470;12970;;393.5;24.3;0.00565;75.6;9.87;96.35;11.36;4.35;0.784;139.08;18.0;;36.85;2493.5;779.4;2518.5;423.9;298.7;0.7027;30840;3300;1464.5;71.74;0.051065;;68.28;17.35;29.27;13.518;;133.5;6090;193.5;5159.0;7029.0;712.5;1550.0
2021-08-25;9000;2.828;0.8398;312.5;4880;10.34;14.26;0.19846;4643;6.225;106.16;159750;;68.6;0.00657;0.00279;0.01161;0.634;513.5;482.5;38.39;33.625;202.0;44.0;1709.2;303.7;324.57;452.8;15100;156.4;465.0;;9.815;11.832;0.8277;52.145;1149.8;86.1;94.39;1.914;1.281;538.5;7260;349.12;13565.5;1273.0;152.4;155.6;32.19;110.0;70.2;0.6875;23932;1711.0;7.96;244.7;364.5;113.8;139.35;198.0;330.4;0.0461;0.2569;0.3952;0.1572;0.303;0.0514;0.0541;1.244;2.398;93.0;179.73;6.859;177.4;101.5;1408;71.855;5583.0;632.0;6431.0;174.9;6.62;224.8;2445;12870;;393.0;24.4;0.005675;75.4;9.84;95.22;11.4;4.47;0.779;139.72;18.02;;36.1;2509.5;798.2;2482.5;428.05;296.7;0.7118;30800;3240;1458.0;73.16;0.051085;;68.22;17.015;30.28;13.564;;133.74;6508;194.0;5129.6;7005.4;673.5;1542.9
2021-08-26;12160;2.824;0.849;313.0;4945;10.34;14.18;0.1966;4639;6.175;106.0;158150;;68.6;0.00654;0.00283;0.011476;0.639;493.0;460.8;38.39;33.175;204.5;43.29;1698.8;302.64;322.54;451.0;15020;154.4;466.0;;9.805;11.844;0.823;50.575;1148.2;85.4;94.08;1.925;1.29;531.7;7430;358.0;13463.5;1265.0;152.0;155.2;32.0;107.5;69.9;0.6895;23712;1684.8;7.835;241.38;363.5;111.7;137.4;196.5;331.15;0.04625;0.2545;0.3932;0.156;0.303;0.0514;0.054;1.238;2.414;93.2;179.83;6.8;187.0;101.69;1444;71.53;5619.0;630.0;6343.5;174.95;6.51;225.0;2440;12890;;390.0;24.24;0.00558;75.2;9.89;94.38;11.34;4.4395;0.78;138.86;18.0;;36.8;2500.0;797.0;2444.0;420.7;294.34;0.7013;30800;3330;1435.0;72.78;0.050045;;68.06;16.83;29.898;13.528;;134.22;6422;193.5;5219.0;6807.0;661.5;1502.8
2021-08-27;9730;2.816;0.8514;313.5;4905;10.36;14.12;0.19628;4650;6.155;108.5;159500;;69.4;0.00653;0.00282;0.011528;0.6305;487.2;458.7;38.445;33.43;204.0;43.61;1734.4;307.47;327.41;450.6;15020;158.6;465.0;;9.895;11.798;0.8278;51.545;1141.0;86.45;96.08;1.979;1.3197;537.8;7400;359.32;13529.0;1331.0;155.0;161.1;32.17;106.7;70.0;0.6845;23986;1723.8;7.99;246.76;362.5;113.7;137.25;196.0;329.35;0.0461;0.2559;0.3934;0.1526;0.3035;0.05155;0.0538;1.227;2.432;92.8;181.83;6.854;221.2;105.0;1424;71.38;5601.0;630.1;6429.5;176.55;6.48;225.1;2435;12730;;391.0;24.3;0.00553;81.0;9.89;94.0;11.36;4.5385;0.777;139.62;18.15;;38.0;2512.0;804.0;2473.0;425.45;299.66;0.7021;30920;3335;1442.0;73.13;0.050805;;68.64;17.7;29.65;13.538;;134.6;6534;195.5;5308.0;6633.0;679.5;1505.8
2021-08-30;9740;2.832;0.863;314.0;5680;10.36;14.28;0.1977;4700;6.045;115.7;158100;;68.8;0.00651;0.00279;0.011472;0.64;489.5;459.9;38.495;33.545;208.0;43.14;1739.4;308.88;328.28;435.0;15040;164.0;480.5;;9.84;11.716;0.8248;51.86;1166.2;85.75;95.12;1.971;1.3258;539.3;7430;379.98;13458.0;1365.8;154.2;159.5;32.8;110.9;84.0;0.679;24266;1745.6;7.865;250.96;360.0;117.9;147.3;197.5;329.1;0.04585;0.2553;0.396;0.1534;0.3;0.0516;0.05385;1.224;2.4005;93.4;182.52;6.821;252.45;120.0;1414;71.445;5591.0;632.0;6439.0;176.95;6.47;225.0;2410;12720;;398.0;24.3;0.005385;94.4;9.9;91.16;11.46;4.671;0.788;139.5;18.4;;38.85;2719.0;801.4;2465.0;429.45;305.17;0.7057;30900;3370;1446.5;74.71;0.05215;;69.28;18.26;30.55;13.594;;140.4;6466;195.0;5352.4;6600.8;693.5;1502.0
2021-08-31;9290;2.816;0.8574;314.5;5675;10.36;14.22;0.1973;4874;6.03;116.4;157950;;69.0;0.00654;0.00283;0.01148;0.6365;485.1;457.3;38.69;33.68;223.5;43.62;1722.4;308.65;327.94;443.2;15020;169.6;471.0;;10.39;11.89;0.8212;53.03;1174.0;85.45;94.3;1.996;1.3127;533.6;7390;384.0;13259.5;1344.7;157.6;156.3;32.4;107.6;90.2;0.6615;24032;1725.2;8.04;247.6;355.5;119.72;147.8;197.5;330.15;0.0458;0.2546;0.3978;0.1526;0.308;0.0515;0.0541;1.22;2.5;93.95;183.73;6.936;236.0;114.48;1410;73.845;5539.5;624.9;6283.5;174.5;6.42;231.4;2410;12620;;396.5;24.42;0.00599;117.0;9.95;88.3;11.34;4.5975;0.791;138.58;20.54;;37.3;2725.0;776.4;2420.5;426.1;305.65;0.71;31220;3380;1445.0;73.7;0.05269;;69.32;18.0;30.362;13.78;;145.11;6562;195.0;5615.0;6452.2;700.0;1472.5
2021-09-01;9520;2.814;0.862;315.0;5780;10.38;14.34;0.19596;4755;6.095;116.4;160500;;68.6;0.00649;0.0028;0.01148;0.6505;491.5;461.5;38.535;33.93;235.5;43.65;1661.0;313.23;334.57;442.6;15100;168.4;469.5;;10.055;11.978;0.8232;54.695;1171.2;84.4;95.58;1.995;1.33;541.55;7340;386.06;13258.0;1370.4;157.0;157.2;33.12;114.4;85.9;0.672;24228;1805.4;8.0;246.4;359.5;124.9;163.05;198.0;330.4;0.04595;0.2565;0.3954;0.1524;0.301;0.05175;0.05455;1.2215;2.536;93.5;186.62;7.04;235.8;117.7;1418;75.99;5547.5;621.3;6334.0;171.85;6.4;228.9;2425;12560;;399.0;24.48;0.005825;109.6;9.9;91.5;11.52;4.767;0.794;138.14;20.01;;37.0;2689.0;772.2;2463.5;430.0;312.89;0.7112;31300;3372;1454.0;74.41;0.0532;;69.48;18.185;31.25;13.67;;145.71;6536;195.5;5699.6;6889.4;686.5;1467.3
2021-09-02;9450;2.833;0.8658;315.0;5815;10.38;14.32;0.1987;4677;6.075;115.8;159700;;68.2;0.00652;0.0028;0.011722;0.6535;488.0;458.6;38.25;33.905;229.5;43.72;1671.8;309.3;329.0;445.2;15100;171.0;457.0;;10.15;11.9;0.8207;56.685;1183.4;85.55;95.64;2.005;1.3661;550.7;7280;381.3;13311.0;1383.0;157.2;157.9;33.37;115.1;93.4;0.672;23880;1839.4;8.135;245.34;358.5;123.42;153.9;198.5;328.1;0.04595;0.257;0.3972;0.152;0.3025;0.0516;0.0554;1.269;2.55;93.2;191.02;7.044;234.0;119.15;1426;76.92;5565.5;620.0;6350.5;173.95;6.48;227.2;2410;12310;;420.0;24.56;0.00615;106.6;9.89;91.8;11.5;4.762;0.792;138.6;19.97;;36.7;2710.0;773.8;2419.5;431.7;312.3;0.7173;31380;3370;1486.0;74.5;0.052445;;69.42;18.02;30.867;13.664;;143.7;6688;196.0;5636.4;6986.0;674.0;1447.8
2021-09-03;9430;2.834;0.8684;314.0;5640;10.42;14.24;0.20204;4724;6.125;118.7;161600;;68.8;0.0066;0.00284;0.011856;0.6475;489.2;458.6;38.36;33.745;236.0;44.0;1648.0;309.98;329.71;446.0;15100;170.4;452.5;;10.11;12.03;0.8191;62.4;1196.8;85.65;95.71;2.022;1.4119;555.4;7190;377.14;13583.0;1388.5;158.0;159.4;33.35;115.0;91.7;0.6755;24442;1840.4;8.205;246.32;360.0;125.18;153.5;197.0;329.1;0.0464;0.2579;0.4006;0.153;0.305;0.05165;0.05695;1.2645;2.5995;93.2;186.39;7.026;227.5;116.63;1414;76.67;5517.5;624.5;6330.0;177.3;6.46;228.0;2400;12160;;436.5;24.72;0.006035;113.5;9.89;92.69;11.56;4.7905;0.788;137.6;20.25;;36.2;2862.0;774.8;2395.5;438.1;317.94;0.721;31480;3285;1461.5;74.8;0.0524;;69.4;18.14;30.97;13.68;;145.83;6780;195.5;5732.6;6999.4;660.0;1479.1
2021-09-06;9510;2.834;0.8776;314.0;5760;10.38;14.08;0.20114;4801;6.095;124.6;168150;;69.0;0.00658;0.00282;0.011974;0.649;486.5;456.5;38.29;33.635;230.0;45.0;1663.0;310.32;329.37;447.0;15080;170.0;454.0;;10.125;11.872;0.815;61.575;1220.0;85.7;94.9;2.057;1.4486;550.7;7860;383.6;13518.0;1414.4;157.0;160.2;31.49;117.2;97.9;0.6475;24658;1853.8;8.43;237.38;358.0;127.02;159.1;195.0;328.05;0.0465;0.2656;0.4094;0.1656;0.31;0.05375;0.0575;1.31;2.551;92.95;185.56;7.061;254.0;145.5;1418;79.21;5440.0;623.4;6325.0;176.4;6.58;228.0;2435;12490;;421.0;24.64;0.0061;111.0;9.83;90.45;11.58;4.8235;0.784;137.14;21.46;;36.6;2940.0;774.0;2415.5;437.2;328.93;0.7238;31800;3238;1448.0;74.73;0.05409;;68.8;17.995;31.146;13.518;;146.26;6942;194.0;5804.0;6961.2;645.0;1486.9
2021-09-07;9460;2.82;0.8676;316.0;5765;10.34;14.04;0.1977;4902;6.34;122.62;169000;;68.2;0.00653;0.00284;0.011914;0.6495;480.1;450.0;38.315;33.575;232.5;44.52;1662.0;307.96;325.96;443.8;15100;169.2;462.0;;10.045;11.792;0.817;62.91;1183.4;85.5;94.9;2.052;1.4;547.3;7420;397.74;13330.0;1455.0;157.6;159.0;31.96;116.3;134.0;0.648;24376;1952.0;8.4;236.2;360.0;124.86;159.3;194.0;328.6;0.04625;0.2666;0.4122;0.1652;0.3145;0.05505;0.0565;1.3295;2.516;93.0;186.9;7.028;253.0;150.1;1408;78.845;5337.0;619.6;6280.0;176.75;6.51;227.0;2440;12310;;416.5;24.62;0.006165;107.1;9.86;88.25;11.48;4.725;0.784;135.98;21.96;;36.6;2990.0;772.2;2393.0;430.65;327.73;0.713;31340;3250;1448.5;75.4;0.05364;;68.16;18.005;30.88;13.54;;147.8;6460;193.5;5690.8;6897.0;633.5;1458.0
2021-09-08;9370;2.865;0.861;315.0;5885;10.32;14.04;0.19984;4937;6.31;122.1;167750;;68.4;0.00657;0.00283;0.01185;0.641;483.3;450.5;38.3;33.62;232.0;44.88;1657.4;313.29;331.7;449.8;15040;190.4;467.0;;10.03;11.9;0.8189;69.7;1209.4;85.2;94.47;2.027;1.4099;555.9;7440;396.68;13283.0;1442.9;156.0;157.2;32.3;115.0;126.4;0.658;24260;1924.0;8.455;236.26;356.5;124.0;158.75;196.5;329.25;0.046;0.2689;0.4132;0.1702;0.31;0.056;0.0558;1.321;2.44;92.85;182.49;7.036;257.7;156.86;1418;77.99;5452.5;616.4;6341.5;173.8;6.47;225.6;2405;12300;;411.5;24.54;0.00663;106.4;9.89;88.27;11.5;4.8685;0.789;134.14;22.28;;37.1;2970.0;767.8;2394.5;430.3;327.6;0.6987;31900;3200;1441.0;75.81;0.053785;;67.44;18.02;30.25;13.504;;148.2;6702;193.5;5712.6;6702.8;630.5;1452.2
2021-09-09;9100;2.82;0.8592;314.5;5715;10.34;14.12;0.19574;4826;6.37;123.08;164250;;68.4;0.0066;0.00283;0.0117;0.641;479.1;449.0;38.07;33.03;233.5;44.49;1615.4;309.28;326.01;444.2;15120;183.0;460.5;;9.985;12.662;0.804;67.89;1165.4;84.65;93.21;2.011;1.3795;541.9;7550;393.6;13295.5;1436.3;154.6;157.0;32.63;114.7;114.7;0.7175;23980;1891.0;8.545;226.42;355.0;120.7;158.35;195.0;328.85;0.0463;0.269;0.411;0.17;0.3235;0.0561;0.0565;1.312;2.487;92.65;182.29;7.036;250.7;151.55;1402;75.215;5323.0;618.0;6269.5;173.0;6.49;223.0;2380;12250;;401.0;24.64;0.00689;104.3;9.93;86.03;13.38;4.7025;0.788;132.14;22.2;;37.85;2969.5;767.6;2355.0;430.7;324.57;0.6982;31680;3188;1452.5;74.95;0.05239;;66.74;17.965;29.343;13.514;;145.59;6524;193.5;5735.0;6752.2;627.5;1405.8
2021-09-10;9100;2.843;0.862;313.5;5655;10.3;14.1;0.19748;4825;6.235;123.38;165750;;68.4;0.0066;0.00302;0.011598;0.64;480.0;446.9;38.055;33.075;231.5;45.5;1635.0;309.83;326.25;445.0;15080;189.0;460.0;;9.97;12.7;0.808;72.13;1167.6;84.8;93.2;1.976;1.384;543.3;7500;399.92;13162.0;1446.1;155.6;156.4;34.31;116.0;109.0;0.714;24508;1913.0;8.46;231.24;362.0;122.86;156.45;194.5;330.35;0.04605;0.2735;0.4098;0.1702;0.327;0.057;0.0571;1.33;2.467;92.85;186.09;7.026;255.35;159.4;1398;78.245;5318.5;612.8;6300.0;172.9;6.51;222.8;2360;12210;;403.5;24.6;0.006855;106.5;9.87;90.27;13.56;4.724;0.792;131.46;22.11;;36.5;2999.5;771.6;2323.5;427.3;326.43;0.6912;32440;3176;1446.0;74.96;0.05195;;66.98;17.895;29.4;13.432;;149.17;6658;193.0;5868.4;6803.2;619.5;1394.0
2021-09-13;9080;2.823;0.8578;313.5;5665;10.22;14.08;0.19728;4907;6.29;121.8;167500;;69.0;0.00659;0.00298;0.0115;0.645;491.4;454.7;38.19;33.425;232.5;45.01;1648.8;309.97;327.41;441.8;15080;191.6;465.0;;10.0;12.552;0.817;72.27;1152.0;84.9;93.95;1.957;1.3927;559.4;7450;402.54;12988.0;1448.5;154.2;157.3;34.0;118.8;113.5;0.7125;24492;1993.0;8.465;234.74;361.5;121.88;153.1;195.5;333.55;0.04625;0.2834;0.4082;0.1702;0.3205;0.0578;0.0575;1.3275;2.441;92.7;184.5;7.104;260.0;162.6;1404;78.11;5434.5;615.0;6420.5;173.45;6.68;222.2;2310;12120;;410.5;24.56;0.00689;110.0;10.0;88.9;13.5;4.7365;0.8;135.22;22.35;;37.0;3128.0;767.4;2355.5;436.4;332.75;0.69;32360;3277;1454.0;75.5;0.05255;;67.38;18.05;29.616;13.378;;150.3;6740;193.5;5939.2;6794.0;624.0;1392.7
